,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-023_194_size_100_100_Target_With_POP_FOLD_1,0.5375346145082986,0.33289473684210524,0.7421744921744922,0.24928160919540232,0.8153706688154714,0.5323261390054368,0.2840909090909091,0.7767123287671234,0.5304016189290162,0.5375346145082986,0.6671052631578948,0.1846293311845286,0.25782550782550784,0.7507183908045978,0.16602316602316602
SB-023_194_size_100_100_POP_FOLD_2,0.502283105022831,0.3333333333333333,0.6712328767123288,0.25,0.7538461538461538,0.5019230769230769,0.28571428571428575,0.7101449275362318,0.49792960662525876,0.5022831050228311,0.6666666666666666,0.24615384615384617,0.3287671232876712,0.75,0.16666666666666666
SB-023_194_size_100_100_Target_With_POP_FOLD_2,0.5176049671455618,0.26666666666666666,0.768543267624457,0.23214285714285715,0.8046339202965709,0.518388388719714,0.24630541871921185,0.7853754940711462,0.5158404563951791,0.5176049671455619,0.7333333333333334,0.19536607970342912,0.23145673237554293,0.7678571428571428,0.14102564102564102
SB-025_117_size_100_100_POP_FOLD_0,0.7355072463768115,0.6666666666666666,0.8043478260869565,0.47058823529411764,0.9024390243902439,0.6865136298421808,0.5517241379310345,0.8505747126436782,0.7011494252873564,0.7355072463768116,0.3333333333333333,0.0975609756097561,0.1956521739130435,0.5294117647058824,0.38095238095238093
SB-025_117_size_100_100_Target_With_POP_FOLD_0,0.6532146160962071,0.5,0.8064292321924145,0.3891402714932127,0.8642629904559915,0.6267016309746021,0.43586206896551727,0.8338895068594735,0.6348757879124953,0.6532146160962072,0.5,0.13573700954400847,0.1935707678075856,0.6108597285067874,0.2857142857142857
SB-025_117_size_100_100_POP_FOLD_1,0.6041666666666667,0.375,0.8333333333333334,0.46153846153846156,0.7777777777777778,0.6196581196581197,0.41379310344827586,0.8045977011494253,0.6091954022988506,0.6041666666666667,0.625,0.2222222222222222,0.16666666666666666,0.5384615384615384,0.2608695652173913
SB-025_117_size_100_100_Target_With_POP_FOLD_1,0.6807598039215687,0.5625,0.7990196078431373,0.39743589743589747,0.8644986449864498,0.6309672712111736,0.43766578249336874,0.8262118940529735,0.6319388382731711,0.6807598039215687,0.4375,0.13550135501355012,0.20098039215686275,0.6025641025641025,0.28043478260869564
SB-025_117_size_100_100_POP_FOLD_2,0.5520833333333333,0.5,0.6041666666666666,0.20833333333333334,0.8529411764705882,0.5306372549019608,0.29411764705882354,0.7073170731707317,0.5007173601147776,0.5520833333333333,0.5,0.14705882352941177,0.3958333333333333,0.7916666666666666,0.1724137931034483
SB-025_117_size_100_100_Target_With_POP_FOLD_2,0.5597718253968254,0.4285714285714286,0.6909722222222222,0.2708333333333333,0.8241978609625669,0.5475155971479501,0.31947261663286003,0.7469169635516579,0.533194790092259,0.5597718253968254,0.5714285714285714,0.17580213903743316,0.3090277777777778,0.7291666666666666,0.19037356321839083
SB-028_92_size_100_100_POP_FOLD_0,0.6816816816816818,0.4444444444444444,0.918918918918919,0.5714285714285714,0.8717948717948718,0.7216117216117216,0.5,0.8947368421052632,0.6973684210526316,0.6816816816816818,0.5555555555555556,0.1282051282051282,0.08108108108108109,0.42857142857142855,0.3333333333333333
SB-028_92_size_100_100_Target_With_POP_FOLD_0,0.6966966966966968,0.5555555555555556,0.8378378378378379,0.4857142857142857,0.8875103391232424,0.686612312418764,0.5,0.8591331269349846,0.6795665634674923,0.6966966966966968,0.4444444444444444,0.11248966087675764,0.16216216216216217,0.5142857142857142,0.3333333333333333
SB-028_92_size_100_100_POP_FOLD_1,0.7170731707317073,0.8,0.6341463414634146,0.21052631578947367,0.9629629629629629,0.5867446393762183,0.3333333333333333,0.7647058823529412,0.5490196078431373,0.7170731707317073,0.2,0.037037037037037035,0.36585365853658536,0.7894736842105263,0.2
SB-028_92_size_100_100_Target_With_POP_FOLD_1,0.6627323895616578,0.5538461538461539,0.7716186252771619,0.39097744360902253,0.8660968660968661,0.6285371548529444,0.3666666666666667,0.7990196078431373,0.582843137254902,0.6627323895616578,0.4461538461538461,0.1339031339031339,0.22838137472283815,0.6090225563909775,0.225
SB-028_92_size_100_100_POP_FOLD_2,0.7236842105263157,0.5,0.9473684210526315,0.6666666666666666,0.9,0.7833333333333333,0.5714285714285715,0.9230769230769231,0.7472527472527473,0.7236842105263157,0.5,0.1,0.05263157894736842,0.3333333333333333,0.4
SB-028_92_size_100_100_Target_With_POP_FOLD_2,0.7132309941520467,0.55,0.8764619883040936,0.5641025641025641,0.8893939393939394,0.7267482517482518,0.546583850931677,0.8818283166109253,0.7142060837713011,0.7132309941520467,0.45,0.11060606060606061,0.12353801169590643,0.4358974358974359,0.3764705882352941
SB-033_53_size_100_100_POP_FOLD_0,0.5,0.0,1.0,0.0,0.9230769230769231,0.46153846153846156,0.0,0.9600000000000001,0.48000000000000004,0.5,1.0,0.07692307692307693,0.0,0.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_0,0.5,0.0,1.0,0.0,0.9245014245014245,0.46225071225071224,0.0,0.9607692307692308,0.4803846153846154,0.5,1.0,0.0754985754985755,0.0,0.0,0.0
SB-033_53_size_100_100_POP_FOLD_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_1,0.22115384615384615,0.0,0.4423076923076923,0.0,0.4791666666666667,0.23958333333333334,0.0,0.45999999999999996,0.22999999999999998,0.22115384615384615,1.0,0.5208333333333334,0.5576923076923077,1.0,0.0
SB-033_53_size_100_100_POP_FOLD_2,0.5,0.0,1.0,0.0,0.9230769230769231,0.46153846153846156,0.0,0.9600000000000001,0.48000000000000004,0.5,1.0,0.07692307692307693,0.0,0.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_2,0.5,0.0,1.0,0.0,0.9245014245014245,0.46225071225071224,0.0,0.9607692307692308,0.4803846153846154,0.5,1.0,0.0754985754985755,0.0,0.0,0.0
SB-037_210_size_100_100_POP_FOLD_0,0.5666666666666667,0.4666666666666667,0.6666666666666666,0.1891891891891892,0.8823529411764706,0.5357710651828299,0.2692307692307693,0.7594936708860759,0.5143622200584226,0.5666666666666667,0.5333333333333333,0.11764705882352941,0.3333333333333333,0.8108108108108109,0.15555555555555556
SB-037_210_size_100_100_Target_With_POP_FOLD_0,0.4977083333333333,0.29333333333333333,0.7020833333333334,0.1570945945945946,0.8053740014524329,0.4812342980235137,0.19583987441130302,0.7462064627722306,0.4710231685917668,0.4977083333333333,0.7066666666666667,0.19462599854756718,0.29791666666666666,0.8429054054054055,0.1103864734299517
SB-037_210_size_100_100_POP_FOLD_1,0.5013368983957219,0.4117647058823529,0.5909090909090909,0.16279069767441862,0.8387096774193549,0.5007501875468867,0.23333333333333336,0.6933333333333334,0.4633333333333334,0.5013368983957219,0.5882352941176471,0.16129032258064516,0.4090909090909091,0.8372093023255814,0.1320754716981132
SB-037_210_size_100_100_Target_With_POP_FOLD_1,0.5180332424110105,0.2710997442455243,0.7649667405764966,0.26889534883720934,0.8162620552045228,0.542578702020866,0.21344086021505376,0.7768342644320299,0.4951375623235418,0.5180332424110106,0.7289002557544757,0.18373794479547723,0.23503325942350334,0.7311046511627908,0.11960916442048516
SB-037_210_size_100_100_POP_FOLD_2,0.4523809523809524,0.19047619047619047,0.7142857142857143,0.14285714285714285,0.7792207792207793,0.461038961038961,0.16326530612244897,0.7453416149068324,0.45430346051464066,0.4523809523809524,0.8095238095238095,0.22077922077922077,0.2857142857142857,0.8571428571428571,0.08888888888888889
SB-037_210_size_100_100_Target_With_POP_FOLD_2,0.48246342600687764,0.2531328320802005,0.7117940199335548,0.16820276497695852,0.8017725517725518,0.48498765837475516,0.2016326530612245,0.7539208074534162,0.4777767302573203,0.48246342600687764,0.7468671679197996,0.19822744822744823,0.28820598006644516,0.8317972350230414,0.11262626262626263
SB-043_191_size_100_100_POP_FOLD_0,0.7236842105263157,0.7368421052631579,0.7105263157894737,0.3888888888888889,0.9152542372881356,0.6520715630885122,0.509090909090909,0.8,0.6545454545454545,0.7236842105263158,0.2631578947368421,0.0847457627118644,0.2894736842105263,0.6111111111111112,0.34146341463414637
SB-043_191_size_100_100_Target_With_POP_FOLD_0,0.6981373889268626,0.6578947368421053,0.7383800410116199,0.38409961685823757,0.8979256261067543,0.6410126214824959,0.4837121212121212,0.8097222222222222,0.6467171717171718,0.6981373889268627,0.3421052631578947,0.10207437389324564,0.26161995898838003,0.6159003831417624,0.31938035596572184
SB-043_191_size_100_100_POP_FOLD_1,0.7211399711399712,0.6111111111111112,0.8311688311688312,0.4583333333333333,0.9014084507042254,0.6798708920187794,0.5238095238095238,0.864864864864865,0.6943371943371944,0.7211399711399712,0.3888888888888889,0.09859154929577464,0.16883116883116883,0.5416666666666666,0.3548387096774194
SB-043_191_size_100_100_Target_With_POP_FOLD_1,0.7118857750436698,0.5805555555555556,0.8432159945317841,0.47916666666666663,0.8898934145413019,0.6845300406039843,0.5238095238095238,0.8657657657657658,0.6947876447876449,0.7118857750436698,0.41944444444444445,0.11010658545869814,0.156784005468216,0.5208333333333333,0.3548387096774194
SB-043_191_size_100_100_POP_FOLD_2,0.6785714285714286,0.5,0.8571428571428571,0.45,0.88,0.665,0.4736842105263158,0.8684210526315789,0.6710526315789473,0.6785714285714286,0.5,0.12,0.14285714285714285,0.55,0.3103448275862069
SB-043_191_size_100_100_Target_With_POP_FOLD_2,0.6254699248120301,0.5,0.7509398496240601,0.3601351351351352,0.8552542372881355,0.6076946862116354,0.412280701754386,0.7971734892787523,0.6047270955165691,0.6254699248120301,0.5,0.1447457627118644,0.24906015037593984,0.6398648648648648,0.2615553925165077
SB-056_191_size_100_100_POP_FOLD_0,0.6953242835595776,0.6470588235294118,0.7435897435897436,0.3548387096774194,0.90625,0.6305443548387097,0.4583333333333333,0.8169014084507042,0.6376173708920188,0.6953242835595776,0.35294117647058826,0.09375,0.2564102564102564,0.6451612903225806,0.2972972972972973
SB-056_191_size_100_100_Target_With_POP_FOLD_0,0.6879399195575666,0.5735294117647058,0.8023504273504274,0.4501466275659824,0.8720439189189189,0.6610952732424507,0.490036231884058,0.8331082384719275,0.6615722351779927,0.6879399195575666,0.42647058823529416,0.12795608108108109,0.19764957264957264,0.5498533724340176,0.3251192368839428
SB-056_191_size_100_100_POP_FOLD_1,0.6519953051643192,0.4166666666666667,0.8873239436619719,0.5555555555555556,0.8181818181818182,0.6868686868686869,0.4761904761904762,0.8513513513513514,0.6637709137709138,0.6519953051643192,0.5833333333333334,0.18181818181818182,0.11267605633802817,0.4444444444444444,0.3125
SB-056_191_size_100_100_Target_With_POP_FOLD_1,0.7260348826640658,0.5906862745098039,0.8613834908183278,0.5277777777777778,0.8805194805194805,0.7041486291486292,0.540420819490587,0.8686286958099039,0.7045247576502454,0.7260348826640658,0.40931372549019607,0.11948051948051948,0.13861650918167231,0.4722222222222222,0.3729166666666667
SB-056_191_size_100_100_POP_FOLD_2,0.654109589041096,0.5,0.8082191780821918,0.44,0.8428571428571429,0.6414285714285715,0.46808510638297873,0.8251748251748252,0.646629965778902,0.654109589041096,0.5,0.15714285714285714,0.1917808219178082,0.56,0.3055555555555556
SB-056_191_size_100_100_Target_With_POP_FOLD_2,0.7127349038848678,0.6447368421052632,0.7807329656644726,0.4405882352941176,0.8891705069124424,0.66487937110328,0.5170614211160176,0.8298535996377723,0.6734575103768949,0.7127349038848678,0.35526315789473684,0.1108294930875576,0.21926703433552747,0.5594117647058824,0.35014619883040937
SB-059_203_size_100_100_POP_FOLD_0,0.40387596899224804,0.13333333333333333,0.6744186046511628,0.06666666666666667,0.8169014084507042,0.44178403755868545,0.08888888888888888,0.7388535031847132,0.41387119603680106,0.40387596899224804,0.8666666666666667,0.18309859154929578,0.32558139534883723,0.9333333333333333,0.046511627906976744
SB-059_203_size_100_100_Target_With_POP_FOLD_0,0.48134974920200635,0.2725490196078431,0.6901504787961696,0.14270833333333333,0.8370221327967806,0.489865233065057,0.1873015873015873,0.756523525785905,0.4719125565437462,0.48134974920200635,0.7274509803921569,0.16297786720321933,0.30984952120383036,0.8572916666666667,0.1065891472868217
SB-059_203_size_100_100_POP_FOLD_1,0.5042016806722689,0.29411764705882354,0.7142857142857143,0.1724137931034483,0.8333333333333334,0.5028735632183908,0.2173913043478261,0.7692307692307692,0.49331103678929766,0.5042016806722689,0.7058823529411765,0.16666666666666666,0.2857142857142857,0.8275862068965517,0.12195121951219512
SB-059_203_size_100_100_Target_With_POP_FOLD_1,0.5492272771177437,0.4137254901960784,0.6847290640394088,0.19147005444646098,0.8619791666666667,0.5267246105565638,0.25963904840032814,0.7620988283239938,0.510868938362161,0.5492272771177437,0.5862745098039216,0.13802083333333331,0.31527093596059114,0.8085299455535391,0.14986449864498647
SB-059_203_size_100_100_POP_FOLD_2,0.47424242424242424,0.18181818181818182,0.7666666666666667,0.08695652173913043,0.8846153846153846,0.4857859531772575,0.1176470588235294,0.8214285714285715,0.4695378151260505,0.47424242424242424,0.8181818181818182,0.11538461538461539,0.23333333333333334,0.9130434782608695,0.0625
SB-059_203_size_100_100_Target_With_POP_FOLD_2,0.5219536636203304,0.20995670995670995,0.8339506172839506,0.23578595317725753,0.8524200518582541,0.5441030025177558,0.20588235294117643,0.8401260504201681,0.5230042016806723,0.5219536636203304,0.7900432900432901,0.1475799481417459,0.16604938271604938,0.7642140468227425,0.11745689655172414
SB-060_88_size_100_100_POP_FOLD_0,0.7617647058823529,0.7,0.8235294117647058,0.5384615384615384,0.9032258064516129,0.7208436724565757,0.608695652173913,0.8615384615384616,0.7351170568561873,0.7617647058823529,0.3,0.0967741935483871,0.17647058823529413,0.46153846153846156,0.4375
SB-060_88_size_100_100_Target_With_POP_FOLD_0,0.6944788441692467,0.5166666666666666,0.8722910216718266,0.46923076923076923,0.9003308519437552,0.6847808105872621,0.4861660079051383,0.8853146853146854,0.6857403466099119,0.6944788441692467,0.4833333333333333,0.09966914805624483,0.12770897832817338,0.5307692307692308,0.3298611111111111
SB-060_88_size_100_100_POP_FOLD_1,0.6948717948717948,0.8,0.5897435897435898,0.2,0.9583333333333334,0.5791666666666667,0.32000000000000006,0.7301587301587301,0.525079365079365,0.6948717948717948,0.2,0.041666666666666664,0.41025641025641024,0.8,0.19047619047619047
SB-060_88_size_100_100_Target_With_POP_FOLD_1,0.6201631701631701,0.4454545454545455,0.7948717948717949,0.6,0.8628875968992249,0.7314437984496125,0.24333333333333337,0.7992898913951545,0.521311612364244,0.6201631701631701,0.5545454545454546,0.1371124031007752,0.20512820512820512,0.4,0.1406926406926407
SB-060_88_size_100_100_POP_FOLD_2,0.7916666666666667,0.75,0.8333333333333334,0.5,0.9375,0.71875,0.6,0.8823529411764706,0.7411764705882353,0.7916666666666667,0.25,0.0625,0.16666666666666666,0.5,0.42857142857142855
SB-060_88_size_100_100_Target_With_POP_FOLD_2,0.8020833333333334,0.8125,0.7916666666666667,0.46875,0.9508928571428572,0.7098214285714286,0.5916666666666667,0.8630514705882353,0.7273590686274509,0.8020833333333334,0.1875,0.049107142857142856,0.20833333333333331,0.53125,0.4201680672268907
SB-070_202_size_100_100_POP_FOLD_0,0.5343137254901961,0.23529411764705882,0.8333333333333334,0.2222222222222222,0.8433734939759037,0.5327978580990629,0.22857142857142856,0.8383233532934132,0.5334473909324209,0.5343137254901962,0.7647058823529411,0.1566265060240964,0.16666666666666666,0.7777777777777778,0.12903225806451613
