,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-022_100_100_POP_FOLD_0,0.5995872033023736,0.5294117647058824,0.6697626418988648,0.2752287450744673,0.857031499584691,0.5661301223295793,0.3619281045751634,0.7514054572878104,0.5566667809314869,0.5995872033023736,0.4705882352941176,0.14296850041530892,0.3302373581011352,0.7247712549255326,0.22211363953650706
SB-022_100_100_POP_FOLD_1,0.6565586903517938,0.6343434343434343,0.6787739463601533,0.3159340659340659,0.8879509379509379,0.601942501942502,0.4176862284279164,0.7691820162408397,0.5934341223343781,0.6565586903517938,0.36565656565656574,0.11204906204906205,0.32122605363984674,0.684065934065934,0.2668534080298786
SB-023_100_100_POP_FOLD_0,0.5013131313131313,0.3111111111111111,0.6915151515151514,0.20334928229665072,0.8002070393374742,0.5017781608170625,0.24098671726755216,0.7404782359679266,0.49073247661773944,0.5013131313131313,0.6888888888888888,0.19979296066252586,0.30848484848484853,0.7966507177033493,0.13762999452654626
SB-023_100_100_POP_FOLD_1,0.5582496887643946,0.4044312169312169,0.7120681605975724,0.2587301587301587,0.8319260436907495,0.5453281012104542,0.3151529570372133,0.7663818642721886,0.540767410654701,0.5582496887643946,0.5955687830687831,0.16807395630925046,0.28793183940242767,0.7412698412698412,0.19140989729225022
SB-025_100_100_POP_FOLD_0,0.6376799226261592,0.5555555555555555,0.7198042896967628,0.32923976608187133,0.8752525252525252,0.6022461456671983,0.4126227208976158,0.7877346683354193,0.6001786946165175,0.6376799226261592,0.4444444444444444,0.12474747474747473,0.28019571030323714,0.6707602339181288,0.2706261248460737
SB-025_100_100_POP_FOLD_1,0.6699507389162561,0.6,0.7399014778325124,0.37115384615384617,0.8805789412985815,0.6258663937262138,0.4519827998088868,0.8036276223776224,0.6278052110932545,0.6699507389162561,0.39999999999999997,0.11942105870141854,0.2600985221674877,0.6288461538461539,0.3013888888888889
SB-028_100_100_POP_FOLD_0,0.6595814679148012,0.5499999999999999,0.7691629358296025,0.34338624338624335,0.8646464646464646,0.604016354016354,0.4044201412622465,0.811006033690861,0.6077130874765537,0.6595814679148012,0.45,0.13535353535353534,0.23083706417039748,0.6566137566137565,0.25387205387205386
SB-028_100_100_POP_FOLD_1,0.6817168338907469,0.5666666666666668,0.7967670011148273,0.39814814814814814,0.8801054018445322,0.6391267749963402,0.46455505279034687,0.8360688956433638,0.6503119742168553,0.6817168338907469,0.43333333333333335,0.11989459815546773,0.2032329988851728,0.6018518518518519,0.3025641025641026
SB-033_100_100_POP_FOLD_0,0.5,0.0,1.0,0.0,0.9237472766884531,0.46187363834422657,0.0,0.9595588235294118,0.4797794117647059,0.6666666666666666,0.6666666666666666,0.07625272331154684,0.0,0.0,0.0
SB-033_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.9248366013071895,0.46241830065359474,0.0,0.9607673372379254,0.4803836686189627,0.5,1.0,0.07516339869281045,0.0,0.0,0.0
SB-037_100_100_POP_FOLD_0,0.48661616161616167,0.3444444444444444,0.6287878787878788,0.18031813865147198,0.8035741642920611,0.4919461514717665,0.23574958438660018,0.7054630504765275,0.47060631743156384,0.48661616161616167,0.6555555555555556,0.19642583570793884,0.37121212121212127,0.819681861348528,0.13444596670403122
SB-037_100_100_POP_FOLD_1,0.49353139776637045,0.4018518518518519,0.5852109436808891,0.17677224736048266,0.7961279461279461,0.48645009674421447,0.24316393223956254,0.6733509078522556,0.458257420045909,0.49353139776637045,0.5981481481481481,0.20387205387205387,0.41478905631911095,0.8232277526395174,0.13907061157303846
SB-043_100_100_POP_FOLD_0,0.6466792929292929,0.5666666666666665,0.7266919191919192,0.3367476662671171,0.8682023486901537,0.6024750074786352,0.4145622895622896,0.7898148148148149,0.6021885521885522,0.6466792929292929,0.4333333333333333,0.13179765130984644,0.2733080808080808,0.663252333732883,0.2619047619047619
SB-043_100_100_POP_FOLD_1,0.6989306328592043,0.6527777777777778,0.7450834879406308,0.38111407551135906,0.9071717171717171,0.6441428963415382,0.46428637533085304,0.8123511538145683,0.6383187645727108,0.6989306328592043,0.34722222222222215,0.09282828282828282,0.2549165120593692,0.6188859244886409,0.30854743083003955
SB-056_100_100_POP_FOLD_0,0.6373783660831868,0.5504273504273504,0.7243293817390232,0.3469785575048732,0.857057057057057,0.6020178072809652,0.4248015873015873,0.7848519930060377,0.6048267901538126,0.6373783660831869,0.4495726495726496,0.14294294294294296,0.2756706182609768,0.6530214424951266,0.27384960718294055
SB-056_100_100_POP_FOLD_1,0.7556041498932334,0.7061688311688311,0.8050394686176358,0.5021052631578947,0.911345029239766,0.7067251461988304,0.5822710622710622,0.8531665892703507,0.7177188257707066,0.7556041498932334,0.29383116883116883,0.08865497076023392,0.19496053138236427,0.4978947368421052,0.41111111111111115
SB-059_100_100_POP_FOLD_0,0.5130123288018025,0.28138528138528135,0.7446393762183235,0.1803030303030303,0.8485459334515939,0.514424481877312,0.2117889773062187,0.7908464700917531,0.5013177236989859,0.5130123288018025,0.7186147186147186,0.15145406654840618,0.2553606237816764,0.8196969696969697,0.11945167017630787
SB-059_100_100_POP_FOLD_1,0.49876102686093765,0.3434343434343434,0.6540877102875319,0.15683760683760684,0.8407622739018089,0.4987999403697078,0.21511166338752544,0.7354677167761281,0.4752896900818267,0.49876102686093765,0.6565656565656566,0.1592377260981912,0.3459122897124682,0.8431623931623932,0.12053224553224555
SB-060_100_100_POP_FOLD_0,0.6183275058275058,0.47500000000000003,0.7616550116550117,0.28484848484848485,0.888157894736842,0.5865031897926635,0.3532163742690058,0.8192323690678768,0.5862243716684413,0.6183275058275058,0.525,0.1118421052631579,0.23834498834498832,0.7151515151515152,0.24025974025974026
SB-060_100_100_POP_FOLD_1,0.5046380318612623,0.3333333333333333,0.6759427303891914,0.3333333333333333,0.8521870286576169,0.5927601809954751,0.25942684766214175,0.7173054587688733,0.48836615321550764,0.5046380318612623,0.6666666666666666,0.1478129713423831,0.3240572696108086,0.6666666666666666,0.16317016317016317
SB-070_100_100_POP_FOLD_0,0.5173623735099145,0.3900543900543901,0.644670356965439,0.14821428571428572,0.8570930880713489,0.5026536868928173,0.19650616764788334,0.7251020195034098,0.4608040935756466,0.5173623735099145,0.60994560994561,0.14290691192865104,0.3553296430345611,0.8517857142857143,0.10898033311826416
SB-070_100_100_POP_FOLD_1,0.4807874679459379,0.26080586080586077,0.7007690750860149,0.12302808302808303,0.8431199990013606,0.4830740410147218,0.15679280397022333,0.7613867913220664,0.4590897976461448,0.4807874679459379,0.7391941391941392,0.15688000099863933,0.299230924913985,0.8769719169719169,0.08524904214559387
SB-071_100_100_POP_FOLD_0,0.535000585000585,0.3444444444444444,0.7255567255567256,0.22069716775599127,0.8611111111111112,0.5409041394335512,0.25927820403523727,0.7836995887106425,0.5214888963729399,0.535000585000585,0.6555555555555556,0.13888888888888887,0.27444327444327443,0.7793028322440086,0.1581196581196581
