L24_E8_B10_D8_10,0.01694975607097149,0.025608353316783905
L24_E8_B10_D10_12,0.018969254568219185,0.02729211188852787
L24_E8_B10_D12_14,0.013042617589235306,0.020827550441026688
L24_E8_B10_D14_16,0.012259450741112232,0.020253069698810577
L24_E8_B10_D16_18,0.012465490959584713,0.019255924969911575
L24_E8_B10_D18_20,0.00718945125117898,0.01266329362988472
L24_E8_B10_D20_22,0.008652808144688606,0.014990908093750477
L24_E10_B10_D8_10,0.011901597492396832,0.01915440894663334
L24_E10_B10_D10_12,0.012873947620391846,0.01984587498009205
L24_E10_B10_D12_14,0.01408689096570015,0.021501662209630013
L24_E10_B10_D14_16,0.009237156249582767,0.014656701125204563
L24_E10_B10_D16_18,0.008330626413226128,0.015138518996536732
L24_E10_B10_D18_20,0.008865036070346832,0.0162598118185997
L24_E10_B10_D20_22,0.007975873537361622,0.01355503685772419
L24_E12_B10_D8_10,0.011515043675899506,0.01864543743431568
L24_E12_B10_D10_12,0.010671890340745449,0.01624341495335102
L24_E12_B10_D12_14,0.015903707593679428,0.025110630318522453
L24_E12_B10_D14_16,0.010774793103337288,0.016563115641474724
L24_E12_B10_D16_18,0.010840736329555511,0.01888243295252323
L24_E12_B10_D18_20,0.010688584297895432,0.01640351675450802
L24_E12_B10_D20_22,0.008477489463984966,0.014018428511917591
L24_E14_B10_D8_10,0.012266911566257477,0.018363237380981445
L24_E14_B10_D10_12,0.011742901057004929,0.017011262476444244
L24_E14_B10_D12_14,0.010399495251476765,0.016724877059459686
L24_E14_B10_D14_16,0.009052466601133347,0.015228009782731533
L24_E14_B10_D16_18,0.009595571085810661,0.01569942571222782
L24_E14_B10_D18_20,0.009627865627408028,0.016989244148135185
L24_E14_B10_D20_22,0.006805212236940861,0.012023716233670712
L24_E16_B10_D8_10,0.00965077243745327,0.01629672758281231
L24_E16_B10_D10_12,0.012286982499063015,0.018721986562013626
L24_E16_B10_D12_14,0.011885534040629864,0.017430216073989868
L24_E16_B10_D14_16,0.012043074704706669,0.01817796379327774
L24_E16_B10_D16_18,0.0081749577075243,0.013772843405604362
L24_E16_B10_D18_20,0.006986080668866634,0.011876434087753296
L24_E16_B10_D20_22,0.007057392969727516,0.012193944305181503
L24_E18_B10_D8_10,0.012606389820575714,0.01985310949385166
L24_E18_B10_D10_12,0.011601106263697147,0.0181651022285223
L24_E18_B10_D12_14,0.014833010733127594,0.02155325561761856
L24_E18_B10_D14_16,0.008646005764603615,0.01404501125216484
L24_E18_B10_D16_18,0.009786092676222324,0.016530517488718033
L24_E18_B10_D18_20,0.007978537119925022,0.014138639904558659
L24_E18_B10_D20_22,0.008742024190723896,0.015015178360044956
L24_E20_B10_D8_10,0.011890639550983906,0.017956070601940155
L24_E20_B10_D10_12,0.011150470934808254,0.016938533633947372
L24_E20_B10_D12_14,0.010044492781162262,0.01576688513159752
L24_E20_B10_D14_16,0.01068428810685873,0.01753273233771324
L24_E20_B10_D16_18,0.00829527247697115,0.014483175240457058
L24_E20_B10_D18_20,0.009312947280704975,0.01524458359926939
L24_E20_B10_D20_22,0.007614589296281338,0.012555952183902264
