,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-008_178_size_100_300_Target_With_POP_FOLD_2,0.644992288413341,0.8070175438596491,0.48296703296703297,0.3620546810273405,0.8994949494949495,0.630774815261145,0.47586206896551725,0.5848484848484847,0.530355276907001,0.644992288413341,0.19298245614035087,0.1005050505050505,0.517032967032967,0.6379453189726595,0.31547619047619047
SB-011_210_size_100_300_POP_FOLD_0,0.8397994768962511,0.7741935483870968,0.9054054054054054,0.7741935483870968,0.9054054054054054,0.8397994768962511,0.7741935483870968,0.9054054054054054,0.8397994768962511,0.8397994768962511,0.22580645161290322,0.0945945945945946,0.0945945945945946,0.22580645161290322,0.631578947368421
SB-011_210_size_100_300_Target_With_POP_FOLD_0,0.8016420329686735,0.7464717741935484,0.8568122917437986,0.6979075850043592,0.8865262321144673,0.7922169085594133,0.7204301075268817,0.8711424190147594,0.7957862632708206,0.8016420329686735,0.2535282258064516,0.1134737678855326,0.14318770825620142,0.3020924149956408,0.5657894736842105
SB-011_210_size_100_300_POP_FOLD_1,0.71,0.5666666666666667,0.8533333333333334,0.6071428571428571,0.8311688311688312,0.7191558441558441,0.5862068965517241,0.8421052631578949,0.7141560798548094,0.71,0.43333333333333335,0.16883116883116883,0.14666666666666667,0.39285714285714285,0.4146341463414634
SB-011_210_size_100_300_Target_With_POP_FOLD_1,0.7233712121212121,0.7075757575757575,0.7391666666666667,0.558116883116883,0.8655844155844157,0.7118506493506493,0.6112852664576802,0.7899050905953409,0.7005951785265105,0.7233712121212121,0.2924242424242424,0.13441558441558443,0.26083333333333336,0.4418831168831169,0.44065040650406506
SB-011_210_size_100_300_POP_FOLD_2,0.817550505050505,0.7878787878787878,0.8472222222222222,0.7027027027027027,0.8970588235294118,0.7998807631160573,0.7428571428571429,0.8714285714285713,0.8071428571428572,0.817550505050505,0.21212121212121213,0.10294117647058823,0.1527777777777778,0.2972972972972973,0.5909090909090909
SB-011_210_size_100_300_Target_With_POP_FOLD_2,0.7571085858585858,0.6772727272727272,0.8369444444444445,0.6346846846846848,0.8618627450980392,0.748273714891362,0.6547619047619048,0.849047619047619,0.7519047619047619,0.7571085858585858,0.32272727272727275,0.13813725490196077,0.16305555555555556,0.36531531531531536,0.4931289640591966
SB-012_194_size_100_300_POP_FOLD_0,0.7518115942028986,0.75,0.7536231884057971,0.5526315789473685,0.8813559322033898,0.7169937555753791,0.6363636363636364,0.8124999999999999,0.7244318181818181,0.7518115942028986,0.25,0.11864406779661017,0.2463768115942029,0.4473684210526316,0.4666666666666667
SB-012_194_size_100_300_Target_With_POP_FOLD_0,0.7639636064320781,0.7025862068965517,0.8253410059676045,0.6417004048582996,0.8702554308904273,0.7559779178743634,0.6636363636363636,0.8450989208633093,0.7543676422498364,0.7639636064320781,0.2974137931034483,0.1297445691095727,0.17465899403239557,0.3582995951417004,0.49722222222222223
SB-012_194_size_100_300_POP_FOLD_1,0.7450828157349897,0.6785714285714286,0.8115942028985508,0.59375,0.8615384615384616,0.7276442307692308,0.6333333333333334,0.835820895522388,0.7345771144278608,0.7450828157349897,0.32142857142857145,0.13846153846153847,0.18840579710144928,0.40625,0.4634146341463415
