,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-003_180_size_100_100_POP_FOLD_2,0.36742424242424243,0.25,0.48484848484848486,0.15,0.64,0.395,0.18749999999999997,0.5517241379310344,0.3696120689655172,0.36742424242424243,0.75,0.36,0.5151515151515151,0.85,0.10344827586206896
SB-003_180_size_100_100_Target_With_POP_FOLD_2,0.39386779207943035,0.256578947368421,0.5311566367904397,0.1464285714285714,0.6927272727272727,0.4195779220779221,0.18634259259259256,0.6012588943623426,0.39380074347746763,0.39386779207943035,0.743421052631579,0.30727272727272725,0.4688433632095604,0.8535714285714285,0.10274454609429978
SB-008_178_size_100_100_POP_FOLD_0,0.7700922266139658,0.782608695652174,0.7575757575757576,0.5294117647058824,0.9090909090909091,0.7192513368983957,0.631578947368421,0.8264462809917356,0.7290126141800783,0.7700922266139658,0.21739130434782608,0.09090909090909091,0.24242424242424243,0.47058823529411764,0.46153846153846156
SB-008_178_size_100_100_Target_With_POP_FOLD_0,0.7142127799736495,0.716304347826087,0.7121212121212122,0.4452614379084967,0.8885077186963979,0.6668845783024473,0.5479323308270676,0.7902723208237366,0.6691023258254022,0.7142127799736495,0.283695652173913,0.11149228130360206,0.28787878787878785,0.5547385620915033,0.3819320214669052
SB-008_178_size_100_100_POP_FOLD_1,0.39077340569877883,0.36363636363636365,0.417910447761194,0.1702127659574468,0.6666666666666666,0.41843971631205673,0.23188405797101447,0.5137614678899082,0.37282276293046135,0.39077340569877883,0.6363636363636364,0.3333333333333333,0.582089552238806,0.8297872340425532,0.13114754098360656
SB-008_178_size_100_100_Target_With_POP_FOLD_1,0.4597424451463082,0.3722943722943723,0.5471905179982441,0.21843971631205672,0.7231638418079096,0.4708017790599832,0.2728047740835464,0.619085458354403,0.4459451162189747,0.4597424451463082,0.6277056277056277,0.2768361581920904,0.45280948200175597,0.7815602836879432,0.15859702630575678
SB-008_178_size_100_100_POP_FOLD_2,0.5474898236092266,0.36363636363636365,0.7313432835820896,0.3076923076923077,0.7777777777777778,0.5427350427350428,0.33333333333333337,0.7538461538461538,0.5435897435897437,0.5474898236092266,0.6363636363636364,0.2222222222222222,0.26865671641791045,0.6923076923076923,0.2
SB-008_178_size_100_100_Target_With_POP_FOLD_2,0.5410768445777225,0.2532467532467533,0.8289069359086918,0.34134615384615385,0.7777777777777778,0.5595619658119658,0.2701149425287357,0.7997418688693856,0.5349284056990606,0.5410768445777225,0.7467532467532467,0.2222222222222222,0.17109306409130817,0.6586538461538461,0.1576923076923077
SB-011_210_size_100_100_POP_FOLD_0,0.6704406364749083,0.631578947368421,0.7093023255813954,0.32432432432432434,0.8970588235294118,0.6106915739268681,0.42857142857142855,0.7922077922077922,0.6103896103896104,0.6704406364749083,0.3684210526315789,0.10294117647058823,0.29069767441860467,0.6756756756756757,0.2727272727272727
SB-011_210_size_100_100_Target_With_POP_FOLD_0,0.6863525091799266,0.6052631578947368,0.7674418604651163,0.37370062370062374,0.8978965003723008,0.6357985620364623,0.4587301587301587,0.8264069264069265,0.6425685425685426,0.6863525091799266,0.39473684210526316,0.10210349962769918,0.23255813953488375,0.6262993762993763,0.2981283422459893
SB-011_210_size_100_100_POP_FOLD_1,0.6666666666666666,0.47619047619047616,0.8571428571428571,0.45454545454545453,0.8674698795180723,0.6610076670317634,0.46511627906976744,0.8622754491017964,0.663695864085782,0.6666666666666666,0.5238095238095238,0.13253012048192772,0.14285714285714285,0.5454545454545454,0.30303030303030304
SB-011_210_size_100_100_Target_With_POP_FOLD_1,0.6759135472370766,0.5028011204481793,0.849025974025974,0.42292490118577075,0.8849544519541581,0.6539396765699644,0.4575581395348837,0.8664318421979571,0.6619949908664204,0.6759135472370766,0.49719887955182074,0.11504554804584191,0.15097402597402598,0.5770750988142292,0.2966764418377322
SB-011_210_size_100_100_POP_FOLD_2,0.6735294117647059,0.5,0.8470588235294118,0.43478260869565216,0.8780487804878049,0.6564156945917285,0.46511627906976744,0.8622754491017964,0.663695864085782,0.6735294117647059,0.5,0.12195121951219512,0.15294117647058825,0.5652173913043478,0.30303030303030304
SB-011_210_size_100_100_Target_With_POP_FOLD_2,0.726132521974307,0.6666666666666667,0.7855983772819473,0.4096989966555184,0.9162971175166297,0.6629980570860741,0.49571603427172584,0.8429024304332512,0.6693092323524885,0.726132521974307,0.3333333333333333,0.0837028824833703,0.21440162271805274,0.5903010033444815,0.3300865800865801
SB-012_194_size_100_100_POP_FOLD_0,0.7021221532091098,0.6071428571428571,0.7971014492753623,0.5483870967741935,0.8333333333333334,0.6908602150537635,0.5762711864406779,0.8148148148148148,0.6955430006277463,0.7021221532091098,0.39285714285714285,0.16666666666666666,0.2028985507246377,0.45161290322580644,0.40476190476190477
SB-012_194_size_100_100_Target_With_POP_FOLD_0,0.7269485005396461,0.6656403940886699,0.7882566069906223,0.5658602150537635,0.8510928961748634,0.7084765556143134,0.611212516297262,0.818260120585702,0.714736318441482,0.7269485005396461,0.33435960591133007,0.1489071038251366,0.21174339300937767,0.43413978494623656,0.44101731601731603
SB-012_194_size_100_100_POP_FOLD_1,0.6630434782608696,0.5,0.8260869565217391,0.5384615384615384,0.8028169014084507,0.6706392199349946,0.5185185185185186,0.8142857142857144,0.6664021164021166,0.6630434782608696,0.5,0.19718309859154928,0.17391304347826086,0.46153846153846156,0.35
SB-012_194_size_100_100_Target_With_POP_FOLD_1,0.6473178851750596,0.5948275862068966,0.6998081841432224,0.47331240188383045,0.8076584507042254,0.6404854262940279,0.5156695156695157,0.7433497536945812,0.6295096346820486,0.6473178851750596,0.4051724137931034,0.19234154929577463,0.30019181585677746,0.5266875981161696,0.3474137931034483
SB-012_194_size_100_100_POP_FOLD_2,0.5367724867724868,0.25925925925925924,0.8142857142857143,0.35,0.7402597402597403,0.5451298701298701,0.29787234042553196,0.7755102040816325,0.5366912722535823,0.5367724867724868,0.7407407407407407,0.2597402597402597,0.18571428571428572,0.65,0.175
SB-012_194_size_100_100_Target_With_POP_FOLD_2,0.5994807707494274,0.39629629629629626,0.8026652452025587,0.44166666666666665,0.7656522581895716,0.6036594624281191,0.41560283687943267,0.7832774901005177,0.5994401634899752,0.5994807707494274,0.6037037037037036,0.23434774181042836,0.19733475479744136,0.5583333333333333,0.2693181818181818
SB-022_204_size_100_100_POP_FOLD_0,0.5518582541054451,0.38461538461538464,0.7191011235955056,0.16666666666666666,0.8888888888888888,0.5277777777777778,0.2325581395348837,0.7950310559006211,0.5137945977177524,0.5518582541054451,0.6153846153846154,0.1111111111111111,0.2808988764044944,0.8333333333333334,0.13157894736842105
SB-022_204_size_100_100_Target_With_POP_FOLD_0,0.5456659691579857,0.4423076923076923,0.6490242460082791,0.22777777777777775,0.8304093567251462,0.5290935672514621,0.2993776613167376,0.7283425956194836,0.5138601284681106,0.5456659691579857,0.5576923076923077,0.1695906432748538,0.3509757539917209,0.7722222222222223,0.1778584392014519
SB-022_204_size_100_100_POP_FOLD_1,0.527584020291693,0.3684210526315789,0.6867469879518072,0.21212121212121213,0.8260869565217391,0.5191040843214756,0.2692307692307693,0.75,0.5096153846153846,0.527584020291693,0.631578947368421,0.17391304347826086,0.3132530120481928,0.7878787878787878,0.15555555555555556
SB-022_204_size_100_100_Target_With_POP_FOLD_1,0.574767619901944,0.4342105263157895,0.7153247134880987,0.2673509286412512,0.8426209430496019,0.5549859358454265,0.3306938159879337,0.7736928104575164,0.552193313222725,0.574767619901944,0.5657894736842105,0.15737905695039806,0.28467528651190127,0.7326490713587488,0.1997289972899729
SB-022_204_size_100_100_POP_FOLD_2,0.6426759670259987,0.5263157894736842,0.7590361445783133,0.3333333333333333,0.875,0.6041666666666666,0.4081632653061224,0.8129032258064516,0.610533245556287,0.6426759670259987,0.47368421052631576,0.125,0.24096385542168675,0.6666666666666666,0.2564102564102564
SB-022_204_size_100_100_Target_With_POP_FOLD_2,0.5926794469276335,0.513157894736842,0.6722009991184249,0.2803030303030303,0.8512931034482758,0.565798066875653,0.36033163265306123,0.7493087557603686,0.5548201942067149,0.5926794469276335,0.48684210526315785,0.14870689655172414,0.3277990008815751,0.7196969696969697,0.22079772079772078
SB-023_194_size_100_100_POP_FOLD_0,0.5577205882352941,0.35294117647058826,0.7625,0.24,0.8472222222222222,0.543611111111111,0.28571428571428564,0.8026315789473685,0.5441729323308271,0.557720588235294,0.6470588235294118,0.1527777777777778,0.2375,0.76,0.16666666666666666
SB-023_194_size_100_100_Target_With_POP_FOLD_0,0.5411330213903743,0.3810160427807487,0.7012499999999999,0.245,0.8170537340619308,0.5310268670309654,0.2980295566502462,0.7542569659442724,0.5261432612972594,0.5411330213903742,0.6189839572192514,0.18294626593806923,0.29874999999999996,0.755,0.17517006802721088
SB-023_194_size_100_100_POP_FOLD_1,0.6199186991869918,0.6666666666666666,0.573170731707317,0.2222222222222222,0.9038461538461539,0.563034188034188,0.3333333333333333,0.7014925373134329,0.5174129353233831,0.6199186991869918,0.3333333333333333,0.09615384615384616,0.4268292682926829,0.7777777777777778,0.2
SB-023_194_size_100_100_Target_With_POP_FOLD_1,0.5712321806437242,0.47916666666666663,0.6632976946207818,0.2511111111111111,0.8338675213675213,0.5424893162393163,0.30952380952380953,0.7300566134843027,0.519790211504056,0.5712321806437242,0.5208333333333334,0.16613247863247863,0.3367023053792182,0.7488888888888889,0.18333333333333335
SB-023_194_size_100_100_POP_FOLD_2,0.5431818181818182,0.45,0.6363636363636364,0.24324324324324326,0.8166666666666667,0.5299549549549549,0.3157894736842105,0.7153284671532846,0.5155589704187475,0.5431818181818182,0.55,0.18333333333333332,0.36363636363636365,0.7567567567567568,0.1875
SB-023_194_size_100_100_Target_With_POP_FOLD_2,0.6089728254201938,0.5407894736842105,0.6771561771561772,0.29809220985691576,0.8527777777777777,0.5754349938173468,0.3843098311817279,0.7548273541440181,0.5695685926628731,0.6089728254201938,0.4592105263157895,0.1472222222222222,0.32284382284382285,0.7019077901430844,0.24009146341463414
SB-025_117_size_100_100_POP_FOLD_0,0.6752136752136753,0.46153846153846156,0.8888888888888888,0.5454545454545454,0.851063829787234,0.6982591876208897,0.4999999999999999,0.8695652173913044,0.6847826086956521,0.6752136752136753,0.5384615384615384,0.14893617021276595,0.1111111111111111,0.45454545454545453,0.3333333333333333
SB-025_117_size_100_100_Target_With_POP_FOLD_0,0.6202772921522922,0.6398601398601399,0.6006944444444444,0.37987012987012986,0.8667083854818523,0.623289257675991,0.41981132075471694,0.6655518394648829,0.5426815801097999,0.6202772921522921,0.3601398601398601,0.1332916145181477,0.3993055555555556,0.6201298701298701,0.2689393939393939
SB-025_117_size_100_100_POP_FOLD_1,0.5458333333333334,0.16666666666666666,0.925,0.5,0.7115384615384616,0.6057692307692308,0.25,0.8043478260869567,0.5271739130434783,0.5458333333333334,0.8333333333333334,0.28846153846153844,0.075,0.5,0.14285714285714285
SB-025_117_size_100_100_Target_With_POP_FOLD_1,0.7021619496855346,0.5833333333333334,0.8209905660377359,0.39285714285714285,0.8557692307692308,0.6243131868131868,0.3472222222222222,0.8197563306258959,0.5834892764240591,0.7021619496855346,0.4166666666666667,0.14423076923076922,0.17900943396226415,0.6071428571428572,0.21428571428571427
SB-025_117_size_100_100_POP_FOLD_2,0.6964285714285714,0.6428571428571429,0.75,0.45,0.868421052631579,0.6592105263157895,0.5294117647058824,0.8048780487804879,0.6671449067431852,0.6964285714285714,0.35714285714285715,0.13157894736842105,0.25,0.55,0.36
SB-025_117_size_100_100_Target_With_POP_FOLD_2,0.6767857142857143,0.6214285714285714,0.7321428571428572,0.375,0.8829284750337383,0.6289642375168691,0.4647058823529412,0.8001662971175167,0.632436089735229,0.6767857142857143,0.37857142857142856,0.1170715249662618,0.26785714285714285,0.625,0.305
SB-028_92_size_100_100_POP_FOLD_0,0.6441441441441441,0.6666666666666666,0.6216216216216216,0.3,0.8846153846153846,0.5923076923076923,0.41379310344827586,0.7301587301587302,0.571975916803503,0.6441441441441442,0.3333333333333333,0.11538461538461539,0.3783783783783784,0.7,0.2608695652173913
SB-028_92_size_100_100_Target_With_POP_FOLD_0,0.6216216216216216,0.5,0.7432432432432432,0.3375,0.8633603238866396,0.6004301619433199,0.38336713995943206,0.7917460317460319,0.5875565858527318,0.6216216216216217,0.5,0.1366396761133603,0.2567567567567568,0.6625,0.23757763975155277
SB-028_92_size_100_100_POP_FOLD_1,0.631578947368421,0.5,0.7631578947368421,0.3076923076923077,0.8787878787878788,0.5932400932400932,0.380952380952381,0.8169014084507042,0.5989268947015426,0.631578947368421,0.5,0.12121212121212122,0.23684210526315788,0.6923076923076923,0.23529411764705882
SB-028_92_size_100_100_Target_With_POP_FOLD_1,0.585233918128655,0.65,0.52046783625731,0.2714932126696833,0.8560606060606061,0.5637769093651446,0.3722943722943723,0.6167840375586855,0.49453920492652886,0.585233918128655,0.35,0.14393939393939392,0.47953216374269003,0.7285067873303167,0.22875816993464052
SB-028_92_size_100_100_POP_FOLD_2,0.625,0.5,0.75,0.23076923076923078,0.9090909090909091,0.5699300699300699,0.3157894736842105,0.821917808219178,0.5688536409516942,0.625,0.5,0.09090909090909091,0.25,0.7692307692307693,0.1875
SB-028_92_size_100_100_Target_With_POP_FOLD_2,0.5882352941176471,0.625,0.5514705882352942,0.26054590570719605,0.8545454545454545,0.5575456801263252,0.36719706242350064,0.6558568632932625,0.5115269628583816,0.5882352941176471,0.375,0.14545454545454545,0.4485294117647059,0.7394540942928041,0.2261029411764706
SB-033_53_size_100_100_POP_FOLD_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_0,0.25,0.0,0.5,0.0,0.48148148148148145,0.24074074074074073,0.0,0.49056603773584906,0.24528301886792453,0.25,1.0,0.5185185185185185,0.5,0.5,0.0
SB-033_53_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.9230769230769231,0.46153846153846156,0.0,0.9600000000000001,0.48000000000000004,0.5,1.0,0.07692307692307693,0.0,0.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_1,0.5,0.0,1.0,0.0,0.9245014245014245,0.46225071225071224,0.0,0.9607692307692308,0.4803846153846154,0.5,1.0,0.0754985754985755,0.0,0.0,0.0
SB-033_53_size_100_100_POP_FOLD_2,0.4,0.0,0.8,0.0,0.9523809523809523,0.47619047619047616,0.0,0.8695652173913043,0.43478260869565216,0.4,1.0,0.047619047619047616,0.2,1.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_2,0.2,0.0,0.4,0.0,0.47619047619047616,0.23809523809523808,0.0,0.43478260869565216,0.21739130434782608,0.2,1.0,0.5238095238095238,0.6,1.0,0.0
SB-037_210_size_100_100_POP_FOLD_0,0.4901908801696713,0.2608695652173913,0.7195121951219512,0.20689655172413793,0.7763157894736842,0.49160617059891104,0.23076923076923075,0.7468354430379746,0.48880233690360264,0.4901908801696713,0.7391304347826086,0.2236842105263158,0.2804878048780488,0.7931034482758621,0.13043478260869565
SB-037_210_size_100_100_Target_With_POP_FOLD_0,0.5133106807265468,0.36572890025575444,0.6608924611973392,0.19647153167602244,0.8155772495755518,0.5060243906257871,0.24871794871794872,0.7267510548523206,0.48773450178513467,0.5133106807265468,0.6342710997442456,0.18442275042444822,0.33910753880266076,0.8035284683239776,0.14214046822742477
SB-037_210_size_100_100_POP_FOLD_1,0.469094247246022,0.3684210526315789,0.5697674418604651,0.1590909090909091,0.8032786885245902,0.4811847988077496,0.22222222222222218,0.6666666666666667,0.4444444444444445,0.46909424724602206,0.631578947368421,0.19672131147540983,0.43023255813953487,0.8409090909090909,0.125
SB-037_210_size_100_100_Target_With_POP_FOLD_1,0.4577614093372967,0.3270676691729323,0.5884551495016611,0.15646853146853146,0.7880029806259314,0.47223575604723145,0.21111111111111108,0.6733333333333333,0.4422222222222223,0.4577614093372967,0.6729323308270676,0.21199701937406856,0.4115448504983389,0.8435314685314685,0.11805555555555555
SB-037_210_size_100_100_POP_FOLD_2,0.44705882352941173,0.2,0.6941176470588235,0.13333333333333333,0.7866666666666666,0.45999999999999996,0.16,0.7374999999999999,0.44875,0.44705882352941173,0.8,0.21333333333333335,0.3058823529411765,0.8666666666666667,0.08695652173913043
SB-037_210_size_100_100_Target_With_POP_FOLD_2,0.43529411764705883,0.30000000000000004,0.5705882352941176,0.1393939393939394,0.7733333333333333,0.45636363636363636,0.18666666666666668,0.6502314814814815,0.41844907407407406,0.43529411764705883,0.7,0.22666666666666668,0.4294117647058824,0.8606060606060606,0.10317975340687865
SB-043_191_size_100_100_POP_FOLD_0,0.7365506329113924,0.625,0.8481012658227848,0.45454545454545453,0.9178082191780822,0.6861768368617683,0.5263157894736842,0.881578947368421,0.7039473684210527,0.7365506329113924,0.375,0.0821917808219178,0.1518987341772152,0.5454545454545454,0.35714285714285715
SB-043_191_size_100_100_Target_With_POP_FOLD_0,0.7233121714925512,0.6306818181818181,0.8159425248032843,0.4606060606060606,0.8982980489829805,0.6794520547945205,0.5323886639676114,0.8550751879699248,0.6937319259687681,0.7233121714925512,0.3693181818181818,0.10170195101701951,0.18405747519671573,0.5393939393939393,0.36278195488721804
SB-043_191_size_100_100_POP_FOLD_1,0.6271428571428571,0.44,0.8142857142857143,0.4583333333333333,0.8028169014084507,0.630575117370892,0.4489795918367347,0.8085106382978723,0.6287451150673035,0.6271428571428571,0.56,0.19718309859154928,0.18571428571428572,0.5416666666666666,0.2894736842105263
SB-043_191_size_100_100_Target_With_POP_FOLD_1,0.6854435323712431,0.5661538461538461,0.8047332185886402,0.40224358974358976,0.8728370221327968,0.6375403059381932,0.4552590266875981,0.8356278681685441,0.645443447428071,0.6854435323712431,0.4338461538461539,0.1271629778672032,0.19526678141135972,0.5977564102564102,0.2947368421052632
SB-043_191_size_100_100_POP_FOLD_2,0.6807760141093474,0.5714285714285714,0.7901234567901234,0.32,0.9142857142857143,0.6171428571428571,0.41025641025641024,0.847682119205298,0.6289692647308541,0.6807760141093474,0.42857142857142855,0.08571428571428572,0.20987654320987653,0.68,0.25806451612903225
SB-043_191_size_100_100_Target_With_POP_FOLD_2,0.7049713403880071,0.5773809523809523,0.8325617283950617,0.46434782608695657,0.8886497064579256,0.6764987662724411,0.503000545553737,0.8583238182233386,0.6806621818885379,0.704971340388007,0.4226190476190476,0.11135029354207436,0.16743827160493827,0.5356521739130435,0.3411534701857283
SB-056_191_size_100_100_POP_FOLD_0,0.6057142857142858,0.44,0.7714285714285715,0.4074074074074074,0.7941176470588235,0.6007625272331154,0.4230769230769231,0.782608695652174,0.6028428093645485,0.6057142857142856,0.56,0.20588235294117646,0.22857142857142856,0.5925925925925926,0.2682926829268293
SB-056_191_size_100_100_Target_With_POP_FOLD_0,0.7153571428571428,0.6575,0.7732142857142857,0.4224537037037037,0.8814338235294117,0.6519437636165577,0.5032051282051282,0.8218599033816426,0.6625325157933855,0.7153571428571428,0.3425,0.11856617647058823,0.22678571428571428,0.5775462962962963,0.3400286944045911
SB-056_191_size_100_100_POP_FOLD_1,0.7666666666666666,0.8,0.7333333333333333,0.4444444444444444,0.9322033898305084,0.6883239171374764,0.5714285714285714,0.8208955223880597,0.6961620469083156,0.7666666666666666,0.2,0.06779661016949153,0.26666666666666666,0.5555555555555556,0.4
SB-056_191_size_100_100_Target_With_POP_FOLD_1,0.7295238095238095,0.6857142857142857,0.7733333333333333,0.452991452991453,0.9018159806295399,0.6774037168104965,0.541033434650456,0.8311374163664437,0.6860854255084499,0.7295238095238095,0.3142857142857143,0.09818401937046004,0.22666666666666668,0.5470085470085471,0.37142857142857144
SB-056_191_size_100_100_POP_FOLD_2,0.7763835263835264,0.8095238095238095,0.7432432432432432,0.4722222222222222,0.9322033898305084,0.7022128060263653,0.5964912280701755,0.8270676691729323,0.7117794486215538,0.7763835263835264,0.19047619047619047,0.06779661016949153,0.25675675675675674,0.5277777777777778,0.425
SB-056_191_size_100_100_Target_With_POP_FOLD_2,0.7171391316128158,0.6547619047619048,0.7795163584637268,0.4444444444444444,0.8966572504708098,0.6705508474576272,0.525518341307815,0.832452753505385,0.6789855474066,0.7171391316128158,0.34523809523809523,0.1033427495291902,0.2204836415362731,0.5555555555555556,0.35955882352941176
SB-059_203_size_100_100_POP_FOLD_0,0.6736434108527132,0.5333333333333333,0.813953488372093,0.3333333333333333,0.9090909090909091,0.6212121212121212,0.4102564102564102,0.8588957055214723,0.6345760578889412,0.6736434108527132,0.4666666666666667,0.09090909090909091,0.18604651162790697,0.6666666666666666,0.25806451612903225
SB-059_203_size_100_100_Target_With_POP_FOLD_0,0.6309393524851801,0.5019607843137255,0.7599179206566348,0.28787878787878785,0.8893280632411067,0.5886034255599473,0.3651282051282051,0.8190582423711258,0.5920932237496654,0.6309393524851801,0.4980392156862745,0.11067193675889328,0.24008207934336526,0.7121212121212122,0.22427035330261136
SB-059_203_size_100_100_POP_FOLD_1,0.46782945736434106,0.13333333333333333,0.8023255813953488,0.10526315789473684,0.8414634146341463,0.4733632862644416,0.11764705882352941,0.8214285714285714,0.4695378151260504,0.46782945736434106,0.8666666666666667,0.15853658536585366,0.19767441860465115,0.8947368421052632,0.0625
SB-059_203_size_100_100_Target_With_POP_FOLD_1,0.49273825809393523,0.1843137254901961,0.8011627906976744,0.14786967418546365,0.8404847937368263,0.49417723396114493,0.16408668730650156,0.8203528399311532,0.49221976361882736,0.49273825809393523,0.8156862745098039,0.15951520626317373,0.19883720930232557,0.8521303258145363,0.0900735294117647
SB-059_203_size_100_100_POP_FOLD_2,0.6044580419580419,0.5384615384615384,0.6704545454545454,0.19444444444444445,0.9076923076923077,0.5510683760683761,0.28571428571428575,0.7712418300653594,0.5284780578898226,0.6044580419580419,0.46153846153846156,0.09230769230769231,0.32954545454545453,0.8055555555555556,0.16666666666666666
SB-059_203_size_100_100_Target_With_POP_FOLD_2,0.5931294648598072,0.45344129554655865,0.7328176341730559,0.24305555555555558,0.8769230769230769,0.5599893162393162,0.30564784053156147,0.7955588032314375,0.5506033218814994,0.5931294648598072,0.5465587044534412,0.12307692307692308,0.2671823658269441,0.7569444444444444,0.18055555555555555
SB-060_88_size_100_100_POP_FOLD_0,0.7291666666666667,0.625,0.8333333333333334,0.45454545454545453,0.9090909090909091,0.6818181818181818,0.5263157894736842,0.8695652173913043,0.6979405034324943,0.7291666666666667,0.375,0.09090909090909091,0.16666666666666666,0.5454545454545454,0.35714285714285715
SB-060_88_size_100_100_Target_With_POP_FOLD_0,0.7465277777777778,0.6875,0.8055555555555556,0.44155844155844154,0.9212121212121211,0.6813852813852814,0.5358851674641147,0.8590250329380764,0.6974551002010956,0.7465277777777778,0.3125,0.0787878787878788,0.19444444444444442,0.5584415584415584,0.3660714285714286
SB-060_88_size_100_100_POP_FOLD_1,0.5175438596491229,0.16666666666666666,0.868421052631579,0.16666666666666666,0.868421052631579,0.5175438596491229,0.16666666666666666,0.868421052631579,0.5175438596491229,0.5175438596491229,0.8333333333333334,0.13157894736842105,0.13157894736842105,0.8333333333333334,0.09090909090909091
SB-060_88_size_100_100_Target_With_POP_FOLD_1,0.5543601651186791,0.23333333333333334,0.8753869969040248,0.2976190476190476,0.8396159317211949,0.5686174896701213,0.2598039215686274,0.8567457375833951,0.5582748295760113,0.5543601651186791,0.7666666666666666,0.16038406827880514,0.12461300309597523,0.7023809523809523,0.1525974025974026
SB-060_88_size_100_100_POP_FOLD_2,0.7586872586872586,0.5714285714285714,0.9459459459459459,0.6666666666666666,0.9210526315789473,0.7938596491228069,0.6153846153846153,0.9333333333333332,0.7743589743589743,0.7586872586872586,0.42857142857142855,0.07894736842105263,0.05405405405405406,0.3333333333333333,0.4444444444444444
SB-060_88_size_100_100_Target_With_POP_FOLD_2,0.7515658515658515,0.7301587301587301,0.772972972972973,0.5151515151515151,0.937799043062201,0.726475279106858,0.5657568238213398,0.8350877192982455,0.7004222715597928,0.7515658515658515,0.2698412698412698,0.06220095693779904,0.22702702702702704,0.48484848484848486,0.3961352657004831
SB-070_202_size_100_100_POP_FOLD_0,0.5621323529411765,0.3125,0.8117647058823529,0.23809523809523808,0.8625,0.5502976190476191,0.27027027027027023,0.8363636363636364,0.5533169533169533,0.5621323529411765,0.6875,0.1375,0.18823529411764706,0.7619047619047619,0.15625
