,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-012_194_size_100_300_Target_With_POP_FOLD_0,0.7634683724235962,0.7333333333333334,0.7936034115138593,0.6188811188811189,0.8800159447249535,0.7494485318030362,0.6639469658337582,0.8313829787234043,0.7476649722785812,0.7634683724235963,0.26666666666666666,0.1199840552750465,0.2063965884861407,0.38111888111888115,0.4971428571428571
SB-012_194_size_100_300_POP_FOLD_1,0.7078598484848485,0.696969696969697,0.71875,0.5609756097560976,0.8214285714285714,0.6912020905923345,0.6216216216216217,0.7666666666666666,0.6941441441441442,0.7078598484848485,0.30303030303030304,0.17857142857142858,0.28125,0.43902439024390244,0.45098039215686275
SB-012_194_size_100_300_Target_With_POP_FOLD_1,0.7123774128268991,0.6818181818181819,0.7429366438356164,0.5229120473022912,0.8482142857142857,0.6855631665082884,0.5915125651967758,0.7920924574209245,0.6918025113088502,0.7123774128268991,0.3181818181818182,0.1517857142857143,0.2570633561643836,0.47708795269770876,0.4206121472979436
SB-012_194_size_100_300_POP_FOLD_2,0.7565359477124183,0.7352941176470589,0.7777777777777778,0.6410256410256411,0.8448275862068966,0.7429266136162689,0.6849315068493151,0.8099173553719008,0.747424431110608,0.7565359477124183,0.2647058823529412,0.15517241379310345,0.2222222222222222,0.358974358974359,0.5208333333333334
SB-012_194_size_100_300_Target_With_POP_FOLD_2,0.7848484673932244,0.8024296675191815,0.7672672672672673,0.5836707152496626,0.8969900642898889,0.7403303897697758,0.6703346058836739,0.8260113092648977,0.7481729575742859,0.7848484673932244,0.1975703324808184,0.10300993571011105,0.23273273273273273,0.41632928475033737,0.504319105691057
SB-022_204_size_100_300_POP_FOLD_0,0.6640926640926641,0.5714285714285714,0.7567567567567568,0.47058823529411764,0.8235294117647058,0.6470588235294117,0.5161290322580646,0.7887323943661971,0.6524307133121309,0.6640926640926641,0.42857142857142855,0.17647058823529413,0.24324324324324326,0.5294117647058824,0.34782608695652173
SB-022_204_size_100_300_Target_With_POP_FOLD_0,0.6815193228236707,0.6948051948051948,0.6682334508421466,0.47636554621848737,0.8465473145780051,0.6614564303982462,0.5614353026458863,0.7421922841396202,0.6518137933927532,0.6815193228236707,0.3051948051948052,0.1534526854219949,0.33176654915785353,0.5236344537815126,0.39165497896213186
SB-022_204_size_100_300_POP_FOLD_1,0.7039981826442526,0.7741935483870968,0.6338028169014085,0.48,0.8653846153846154,0.6726923076923077,0.5925925925925926,0.7317073170731707,0.6621499548328816,0.7039981826442526,0.22580645161290322,0.1346153846153846,0.36619718309859156,0.52,0.42105263157894735
SB-022_204_size_100_300_Target_With_POP_FOLD_1,0.712415757988793,0.6704301075268817,0.7544014084507042,0.5669230769230769,0.847165991902834,0.7070445344129554,0.5998677248677249,0.791529334212261,0.6956985295399929,0.712415757988793,0.3295698924731183,0.152834008097166,0.24559859154929578,0.4330769230769231,0.4284750337381916
SB-022_204_size_100_300_POP_FOLD_2,0.6219635627530364,0.7307692307692307,0.5131578947368421,0.3392857142857143,0.8478260869565217,0.593555900621118,0.4634146341463415,0.639344262295082,0.5513794482207117,0.6219635627530364,0.2692307692307692,0.15217391304347827,0.4868421052631579,0.6607142857142857,0.30158730158730157
SB-022_204_size_100_300_Target_With_POP_FOLD_2,0.5925382845748124,0.6225274725274725,0.5625490966221525,0.3741883116883117,0.7773613193403298,0.5757748155143207,0.4595554183389935,0.647672131147541,0.5536137747432672,0.5925382845748124,0.37747252747252746,0.22263868065967016,0.43745090337784764,0.6258116883116883,0.29833463440020813
SB-023_194_size_100_300_POP_FOLD_0,0.6469979296066253,0.7142857142857143,0.5797101449275363,0.40816326530612246,0.8333333333333334,0.620748299319728,0.5194805194805194,0.6837606837606838,0.6016206016206016,0.6469979296066253,0.2857142857142857,0.16666666666666666,0.42028985507246375,0.5918367346938775,0.3508771929824561
SB-023_194_size_100_300_Target_With_POP_FOLD_0,0.6137633878802358,0.5915178571428572,0.6360089186176143,0.41836734693877553,0.7795698924731183,0.598968619705947,0.48362085675518507,0.6962110505417592,0.5899159536484722,0.6137633878802358,0.40848214285714285,0.2204301075268817,0.36399108138238573,0.5816326530612245,0.3196693657219973
SB-023_194_size_100_300_POP_FOLD_1,0.6775568181818181,0.6363636363636364,0.71875,0.5384615384615384,0.7931034482758621,0.6657824933687002,0.5833333333333334,0.7540983606557378,0.6687158469945356,0.6775568181818181,0.36363636363636365,0.20689655172413793,0.28125,0.46153846153846156,0.4117647058823529
SB-023_194_size_100_300_Target_With_POP_FOLD_1,0.652667297979798,0.595959595959596,0.709375,0.47756410256410253,0.7981910684002261,0.6378775854821643,0.5297619047619048,0.7510949818545865,0.6404284433082457,0.652667297979798,0.40404040404040403,0.20180893159977387,0.290625,0.5224358974358975,0.36213235294117646
SB-023_194_size_100_300_POP_FOLD_2,0.6077114427860697,0.6333333333333333,0.582089552238806,0.40425531914893614,0.78,0.5921276595744681,0.49350649350649345,0.6666666666666667,0.5800865800865801,0.6077114427860697,0.36666666666666664,0.22,0.417910447761194,0.5957446808510638,0.3275862068965517
SB-023_194_size_100_300_Target_With_POP_FOLD_2,0.581592039800995,0.6333333333333333,0.5298507462686567,0.37805358550039403,0.762093023255814,0.570073304378104,0.4729437229437229,0.6242424242424243,0.5485930735930735,0.581592039800995,0.36666666666666664,0.23790697674418604,0.47014925373134325,0.621946414499606,0.309946949602122
SB-025_117_size_100_300_POP_FOLD_0,0.6043083900226758,0.5555555555555556,0.6530612244897959,0.22727272727272727,0.8888888888888888,0.5580808080808081,0.3225806451612903,0.7529411764705882,0.5377609108159392,0.6043083900226758,0.4444444444444444,0.1111111111111111,0.3469387755102041,0.7727272727272727,0.19230769230769232
SB-025_117_size_100_300_Target_With_POP_FOLD_0,0.603389660127617,0.4965277777777778,0.710251542477456,0.3195187165775401,0.8373015873015872,0.5784101519395637,0.3734115347018573,0.7647058823529411,0.5690587085273993,0.603389660127617,0.5034722222222222,0.16269841269841268,0.2897484575225439,0.6804812834224598,0.23076923076923078
