,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-023_194_size_100_100_Target_With_POP_FOLD_0,0.49734037891932625,0.5263157894736842,0.4683649683649684,0.1541501976284585,0.8953488372093024,0.5247495174188804,0.21190476190476187,0.4756097560975609,0.3437572590011614,0.49734037891932625,0.47368421052631576,0.10465116279069768,0.5316350316350316,0.8458498023715415,0.12593703148425786
SB-023_194_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.865979381443299,0.4329896907216495,0.0,0.9281767955801106,0.4640883977900553,0.5,1.0,0.13402061855670103,0.0,0.0,0.0
SB-023_194_size_100_100_Target_With_POP_FOLD_1,0.5,0.5,0.5,0.13402061855670103,0.4329896907216495,0.28350515463917525,0.21138211382113822,0.4640883977900553,0.33773525580559677,0.5,0.5,0.06701030927835051,0.5,0.36597938144329895,0.13402061855670103
SB-023_194_size_100_100_POP_FOLD_2,0.5,1.0,0.0,0.15463917525773196,0.0,0.07731958762886598,0.2678571428571429,0.0,0.13392857142857145,0.5,0.0,0.0,1.0,0.845360824742268,0.15463917525773196
SB-023_194_size_100_100_Target_With_POP_FOLD_2,0.5,0.5,0.5,0.07731958762886598,0.37628865979381443,0.2268041237113402,0.13392857142857145,0.4294117647058823,0.2816701680672269,0.5,0.5,0.12371134020618557,0.5,0.422680412371134,0.07731958762886598
SB-025_117_size_100_100_POP_FOLD_0,0.5525,0.125,0.98,0.5,0.875,0.6875,0.2,0.9245283018867924,0.5622641509433962,0.5525,0.875,0.125,0.02,0.5,0.1111111111111111
SB-025_117_size_100_100_Target_With_POP_FOLD_0,0.541875,0.09375,0.99,0.75,0.8081896551724138,0.7790948275862069,0.1588235294117647,0.8880067252008219,0.5234151273062934,0.541875,0.90625,0.19181034482758622,0.01,0.25,0.08680555555555555
SB-025_117_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.7758620689655172,0.3879310344827586,0.0,0.8737864077669902,0.4368932038834951,0.5,1.0,0.22413793103448276,0.0,0.0,0.0
SB-025_117_size_100_100_Target_With_POP_FOLD_1,0.6245265151515151,0.36363636363636365,0.8854166666666667,0.21052631578947367,0.8504310344827586,0.5304786751361161,0.26666666666666666,0.8573477493380406,0.5620072080023537,0.6245265151515151,0.6363636363636364,0.1495689655172414,0.11458333333333333,0.2894736842105263,0.18181818181818182
SB-025_117_size_100_100_POP_FOLD_2,0.490674318507891,0.17647058823529413,0.8048780487804879,0.2727272727272727,0.7021276595744681,0.4874274661508704,0.21428571428571427,0.7500000000000001,0.4821428571428572,0.490674318507891,0.8235294117647058,0.2978723404255319,0.1951219512195122,0.7272727272727273,0.12
SB-025_117_size_100_100_Target_With_POP_FOLD_2,0.4946503460671323,0.23109243697478993,0.7582082551594747,0.19518716577540107,0.7915400202634245,0.4933635930194128,0.19047619047619047,0.7686170212765957,0.4795466058763931,0.4946503460671323,0.76890756302521,0.20845997973657548,0.24179174484052532,0.8048128342245989,0.10545454545454545
SB-028_92_size_100_100_POP_FOLD_0,0.5694444444444444,0.5,0.6388888888888888,0.2777777777777778,0.8214285714285714,0.5496031746031746,0.35714285714285715,0.7187499999999999,0.5379464285714285,0.5694444444444444,0.5,0.17857142857142858,0.3611111111111111,0.7222222222222222,0.21739130434782608
SB-028_92_size_100_100_Target_With_POP_FOLD_0,0.5528143274853801,0.3125,0.7931286549707601,0.3055555555555556,0.8293189368770764,0.567437246216316,0.2694805194805195,0.8038194444444444,0.5366499819624819,0.5528143274853801,0.6875,0.17068106312292358,0.20687134502923976,0.6944444444444444,0.15869565217391304
SB-028_92_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.8695652173913043,0.43478260869565216,0.0,0.9302325581395349,0.46511627906976744,0.5,1.0,0.13043478260869565,0.0,0.0,0.0
SB-028_92_size_100_100_Target_With_POP_FOLD_1,0.5,0.0,1.0,0.0,0.8043478260869565,0.40217391304347827,0.0,0.8901162790697674,0.4450581395348837,0.5,1.0,0.19565217391304346,0.0,0.0,0.0
SB-028_92_size_100_100_POP_FOLD_2,0.55,0.1,1.0,1.0,0.8,0.9,0.18181818181818182,0.888888888888889,0.5353535353535354,0.55,0.9,0.2,0.0,0.0,0.1
SB-028_92_size_100_100_Target_With_POP_FOLD_2,0.525,0.55,0.5,0.5869565217391304,0.4,0.49347826086956526,0.23905723905723908,0.4444444444444445,0.34175084175084175,0.525,0.45,0.1,0.5,0.41304347826086957,0.13695652173913042
SB-033_53_size_100_100_POP_FOLD_0,0.56,1.0,0.12,0.043478260869565216,1.0,0.5217391304347826,0.08333333333333333,0.21428571428571425,0.14880952380952378,0.56,0.0,0.0,0.88,0.9565217391304348,0.043478260869565216
SB-033_53_size_100_100_Target_With_POP_FOLD_0,0.5195833333333334,0.5,0.5391666666666667,0.021739130434782608,0.9423076923076923,0.48202341137123744,0.041666666666666664,0.5671428571428571,0.30440476190476184,0.5195833333333334,0.5,0.057692307692307696,0.4608333333333333,0.9782608695652174,0.021739130434782608
SB-033_53_size_100_100_POP_FOLD_1,0.4431818181818182,0.75,0.13636363636363635,0.13636363636363635,0.75,0.4431818181818182,0.23076923076923075,0.23076923076923075,0.23076923076923075,0.4431818181818182,0.25,0.25,0.8636363636363636,0.8636363636363636,0.13043478260869565
SB-033_53_size_100_100_Target_With_POP_FOLD_1,0.47159090909090906,0.375,0.5681818181818181,0.06818181818181818,0.875,0.47159090909090906,0.11538461538461538,0.6153846153846154,0.36538461538461536,0.7215909090909091,0.125,0.125,0.4318181818181818,0.4318181818181818,0.06521739130434782
SB-033_53_size_100_100_POP_FOLD_2,0.5416666666666666,1.0,0.08333333333333333,0.08333333333333333,1.0,0.5416666666666666,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5416666666666666,0.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333333
SB-033_53_size_100_100_Target_With_POP_FOLD_2,0.6258333333333332,0.75,0.5016666666666667,0.20833333333333331,0.9791666666666667,0.59375,0.27692307692307694,0.5463108320251178,0.41161695447409735,0.6258333333333332,0.25,0.020833333333333332,0.4983333333333333,0.7916666666666666,0.16666666666666666
SB-037_210_size_100_100_POP_FOLD_0,0.5,1.0,0.0,0.1619047619047619,0.0,0.08095238095238096,0.2786885245901639,0.0,0.13934426229508196,0.5,0.0,0.0,1.0,0.8380952380952381,0.1619047619047619
SB-037_210_size_100_100_Target_With_POP_FOLD_0,0.5,0.5,0.5,0.08095238095238096,0.3904761904761905,0.2357142857142857,0.13934426229508196,0.4385026737967915,0.2889234680459367,0.5,0.5,0.10952380952380952,0.5,0.41904761904761906,0.08095238095238096
SB-037_210_size_100_100_POP_FOLD_1,0.4485924112607099,0.3157894736842105,0.5813953488372093,0.14285714285714285,0.7936507936507936,0.46825396825396826,0.19672131147540983,0.6711409395973155,0.43393112553636265,0.4485924112607099,0.6842105263157895,0.20634920634920634,0.4186046511627907,0.8571428571428571,0.10909090909090909
SB-037_210_size_100_100_Target_With_POP_FOLD_1,0.47429620563035496,0.6578947368421053,0.29069767441860467,0.17142857142857143,0.3968253968253968,0.2841269841269841,0.2650273224043716,0.33557046979865773,0.30029889610151467,0.47429620563035496,0.34210526315789475,0.10317460317460317,0.7093023255813954,0.8285714285714285,0.15454545454545454
SB-037_210_size_100_100_POP_FOLD_2,0.5,0.0,1.0,0.0,0.8,0.4,0.0,0.888888888888889,0.4444444444444445,0.5,1.0,0.2,0.0,0.0,0.0
SB-037_210_size_100_100_Target_With_POP_FOLD_2,0.5,0.0,1.0,0.0,0.8095238095238095,0.40476190476190477,0.0,0.8947062245491565,0.44735311227457825,0.5,1.0,0.19047619047619047,0.0,0.0,0.0
SB-043_191_size_100_100_POP_FOLD_0,0.6033182503770739,0.4117647058823529,0.7948717948717948,0.30434782608695654,0.8611111111111112,0.5827294685990339,0.35,0.8266666666666667,0.5883333333333334,0.6033182503770739,0.5882352941176471,0.1388888888888889,0.20512820512820512,0.6956521739130435,0.21212121212121213
SB-043_191_size_100_100_Target_With_POP_FOLD_0,0.551659125188537,0.7058823529411764,0.3974358974358974,0.26154891304347827,0.4305555555555556,0.3460522342995169,0.35448717948717945,0.41333333333333333,0.38391025641025645,0.551659125188537,0.29411764705882354,0.06944444444444445,0.6025641025641025,0.7384510869565217,0.21543560606060608
SB-043_191_size_100_100_POP_FOLD_1,0.5,1.0,0.0,0.17894736842105263,0.0,0.08947368421052632,0.30357142857142855,0.0,0.15178571428571427,0.5,0.0,0.0,1.0,0.8210526315789474,0.17894736842105263
