Model,Train Loss,Validation Loss
L27_E18_16_B12_D14_16_18_20,0.015891466289758682,0.017305584624409676
L27_E18_16_B12_D16_18_20_22,0.013539682142436504,0.014781372621655464
L27_E18_16_B12_D18_20_22_24,0.01155903097242117,0.0128475958481431
L27_E20_18_B12_D6_8_10_12,0.022115904837846756,0.023804904893040657
L27_E20_18_B12_D8_10_12_14,0.017928391695022583,0.018978586420416832
L27_E20_18_B12_D10_12_14_16,0.016174256801605225,0.01741780899465084
L27_E20_18_B12_D12_14_16_18,0.015845125541090965,0.017189858481287956
L27_E20_18_B12_D14_16_18_20,0.011472165584564209,0.01272715162485838
L27_E20_18_B12_D16_18_20_22,0.011584813706576824,0.013192759826779366
L27_E20_18_B12_D18_20_22_24,0.011254973709583282,0.01255807001143694
L27_E22_20_B12_D6_8_10_12,0.017975103110074997,0.019002383574843407
L27_E22_20_B12_D8_10_12_14,0.016199400648474693,0.0174830611795187
L27_E22_20_B12_D10_12_14_16,0.014467554166913033,0.015517652966082096
L27_E22_20_B12_D12_14_16_18,0.013994554057717323,0.015436957590281963
L27_E22_20_B12_D14_16_18_20,0.013395080342888832,0.014755223877727985
L27_E22_20_B12_D16_18_20_22,0.011163704097270966,0.0121078509837389
L27_E22_20_B12_D18_20_22_24,0.011569660156965256,0.012675694189965725
L27_E10_8_B14_D6_8_10_12,0.027399979531764984,0.028863869607448578
L27_E10_8_B14_D8_10_12_14,0.01642482355237007,0.017665937542915344
L27_E10_8_B14_D10_12_14_16,0.016337497159838676,0.017716581001877785
L27_E10_8_B14_D12_14_16_18,0.0158537644892931,0.01743997260928154
L27_E10_8_B14_D14_16_18_20,0.017984526231884956,0.01882215030491352
L27_E10_8_B14_D16_18_20_22,0.014050986617803574,0.01584581285715103
L27_E10_8_B14_D18_20_22_24,0.01374764833599329,0.015136822126805782
L27_E12_10_B14_D6_8_10_12,0.018957801163196564,0.020054828375577927
L27_E12_10_B14_D8_10_12_14,0.01802123710513115,0.019350288435816765
L27_E12_10_B14_D10_12_14_16,0.01638256385922432,0.017828581854701042
L27_E12_10_B14_D12_14_16_18,0.016383707523345947,0.017425183206796646
L27_E12_10_B14_D14_16_18_20,0.01642955280840397,0.01730143465101719
L27_E12_10_B14_D16_18_20_22,0.012416203506290913,0.014106879010796547
L27_E12_10_B14_D18_20_22_24,0.012656060047447681,0.01373300701379776
L27_E14_12_B14_D6_8_10_12,0.019142653793096542,0.02011794224381447
L27_E14_12_B14_D8_10_12_14,0.021407097578048706,0.023301180452108383
L27_E14_12_B14_D10_12_14_16,0.01625756546854973,0.017391402274370193
L27_E14_12_B14_D12_14_16_18,0.01556992158293724,0.016600651666522026
L27_E14_12_B14_D14_16_18_20,0.012992754578590393,0.014050445519387722
L27_E14_12_B14_D16_18_20_22,0.016489792615175247,0.01825689896941185
L27_E14_12_B14_D18_20_22_24,0.010103808715939522,0.011727492325007915
L27_E16_14_B14_D6_8_10_12,0.017462585121393204,0.018816987052559853
L27_E16_14_B14_D8_10_12_14,0.01888616941869259,0.019805405288934708
L27_E16_14_B14_D10_12_14_16,0.01611403003334999,0.016985854133963585
L27_E16_14_B14_D12_14_16_18,0.013646666891872883,0.014656491577625275
L27_E16_14_B14_D14_16_18_20,0.011876722797751427,0.013140082359313965
L27_E16_14_B14_D16_18_20_22,0.010375442914664745,0.011573120951652527
L27_E16_14_B14_D18_20_22_24,0.011936494149267673,0.013177759014070034
L27_E18_16_B14_D6_8_10_12,0.019153539091348648,0.020175164565443993
