,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-025_117_size_100_100_POP_FOLD_2,0.6539855072463768,0.4166666666666667,0.8913043478260869,0.5,0.8541666666666666,0.6770833333333333,0.45454545454545453,0.8723404255319149,0.6634429400386848,0.6539855072463767,0.5833333333333334,0.14583333333333334,0.10869565217391304,0.5,0.29411764705882354
SB-025_117_size_100_100_Target_With_POP_FOLD_2,0.6439253777366636,0.4166666666666667,0.8711840888066604,0.45833333333333337,0.8526152482269503,0.6554742907801419,0.4356060606060606,0.8617021276595744,0.6486540941328176,0.6439253777366636,0.5833333333333334,0.14738475177304966,0.1288159111933395,0.5416666666666667,0.2786377708978328
SB-028_92_size_100_100_POP_FOLD_0,0.5,0.0,1.0,0.0,0.7391304347826086,0.3695652173913043,0.0,0.85,0.425,0.5,1.0,0.2608695652173913,0.0,0.0,0.0
SB-028_92_size_100_100_Target_With_POP_FOLD_0,0.45833333333333337,0.4166666666666667,0.5,0.05555555555555555,0.3695652173913043,0.21256038647342995,0.09803921568627451,0.425,0.26151960784313727,0.45833333333333337,0.5833333333333334,0.6304347826086957,0.5,0.4444444444444444,0.05434782608695652
SB-028_92_size_100_100_POP_FOLD_1,0.5363636363636364,0.2727272727272727,0.8,0.3,0.7777777777777778,0.5388888888888889,0.28571428571428564,0.7887323943661971,0.5372233400402414,0.5363636363636364,0.7272727272727273,0.2222222222222222,0.2,0.7,0.16666666666666666
SB-028_92_size_100_100_Target_With_POP_FOLD_1,0.5438228438228438,0.6363636363636364,0.4512820512820513,0.23333333333333334,0.8888888888888888,0.5611111111111111,0.2857142857142857,0.48738945299705205,0.3865518693556689,0.5438228438228438,0.36363636363636365,0.1111111111111111,0.5487179487179488,0.7666666666666666,0.16666666666666666
SB-028_92_size_100_100_POP_FOLD_2,0.5636363636363637,0.7272727272727273,0.4,0.27586206896551724,0.8235294117647058,0.5496957403651115,0.4,0.5384615384615384,0.46923076923076923,0.5636363636363637,0.2727272727272727,0.17647058823529413,0.6,0.7241379310344828,0.25
SB-028_92_size_100_100_Target_With_POP_FOLD_2,0.5318181818181819,0.36363636363636365,0.7,0.13793103448275862,0.8356777493606138,0.4868043919216862,0.2,0.7280542986425339,0.464027149321267,0.5318181818181819,0.6363636363636364,0.1643222506393862,0.3,0.3620689655172414,0.125
SB-033_53_size_100_100_POP_FOLD_0,0.5,0.0,1.0,0.0,0.9230769230769231,0.46153846153846156,0.0,0.9600000000000001,0.48000000000000004,0.5,1.0,0.07692307692307693,0.0,0.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_0,0.5,0.0,1.0,0.0,0.9245014245014245,0.46225071225071224,0.0,0.9607692307692308,0.4803846153846154,0.5,1.0,0.0754985754985755,0.0,0.0,0.0
