L24_E10_8_B10_D8_10,0.020233353599905968,0.03016587533056736
L24_E10_8_B10_D10_12,0.011752107180655003,0.019158584997057915
L24_E10_8_B10_D12_14,0.01303387712687254,0.021106084808707237
L24_E10_8_B10_D14_16,0.009600294753909111,0.017440443858504295
L24_E10_8_B10_D16_18,0.012266792356967926,0.019465181976556778
L24_E10_8_B10_D18_20,0.01212027482688427,0.019972069188952446
L24_E10_8_B10_D20_22,0.011167606338858604,0.018437614664435387
L24_E12_10_B10_D8_10,0.016640469431877136,0.027864916250109673
L24_E12_10_B10_D10_12,0.014428391121327877,0.021437525749206543
L24_E12_10_B10_D12_14,0.011593087576329708,0.017778683453798294
L24_E12_10_B10_D14_16,0.012022459879517555,0.01820908859372139
L24_E12_10_B10_D16_18,0.011851580813527107,0.019077662378549576
L24_E12_10_B10_D18_20,0.012331414967775345,0.018981432542204857
L24_E12_10_B10_D20_22,0.013418072834610939,0.02031158097088337
L24_E14_12_B10_D8_10,0.01311024185270071,0.018374674022197723
L24_E14_12_B10_D10_12,0.01194223202764988,0.018444890156388283
L24_E14_12_B10_D12_14,0.012435387820005417,0.019559811800718307
L24_E14_12_B10_D14_16,0.011206925846636295,0.019238028675317764
L24_E14_12_B10_D16_18,0.01180383563041687,0.018064195290207863
L24_E14_12_B10_D18_20,0.007719166111201048,0.014410676434636116
L24_E14_12_B10_D20_22,0.014435137622058392,0.023483553901314735
L24_E16_14_B10_D8_10,0.011077490635216236,0.018000928685069084
L24_E16_14_B10_D10_12,0.013785170391201973,0.023309731855988503
L24_E16_14_B10_D12_14,0.010775990784168243,0.01754220761358738
L24_E16_14_B10_D14_16,0.0084246676415205,0.014197183772921562
L24_E16_14_B10_D16_18,0.007443130016326904,0.014237940311431885
L24_E16_14_B10_D18_20,0.008934898301959038,0.015064557082951069
L24_E16_14_B10_D20_22,0.007145205978304148,0.013409940525889397
L24_E18_16_B10_D8_10,0.017306797206401825,0.02824511006474495
L24_E18_16_B10_D10_12,0.010003665462136269,0.015330163761973381
L24_E18_16_B10_D12_14,0.009937397204339504,0.01680460199713707
L24_E18_16_B10_D14_16,0.01227791141718626,0.023712897673249245
L24_E18_16_B10_D16_18,0.011523507535457611,0.018302546814084053
L24_E18_16_B10_D18_20,0.012922265566885471,0.019010309129953384
L24_E18_16_B10_D20_22,0.009757382795214653,0.016663309186697006
L24_E20_18_B10_D8_10,0.010633712634444237,0.01707088015973568
L24_E20_18_B10_D10_12,0.0120845977216959,0.01923326402902603
L24_E20_18_B10_D12_14,0.012043673545122147,0.01862606219947338
L24_E20_18_B10_D14_16,0.007200429681688547,0.013535816222429276
L24_E20_18_B10_D16_18,0.008152522146701813,0.013586864806711674
L24_E20_18_B10_D18_20,0.006461347918957472,0.01237788237631321
L24_E20_18_B10_D20_22,0.007735878229141235,0.01384398341178894
L24_E22_20_B10_D8_10,0.013361104764044285,0.020751673728227615
L24_E22_20_B10_D10_12,0.008585029281675816,0.01454369816929102
L24_E22_20_B10_D12_14,0.010446116328239441,0.017029784619808197
L24_E22_20_B10_D14_16,0.00840031635016203,0.014614397659897804
L24_E22_20_B10_D16_18,0.0069107357412576675,0.013537438586354256
L24_E22_20_B10_D18_20,0.008596793748438358,0.014720658771693707
L24_E22_20_B10_D20_22,0.008952353149652481,0.015115183778107166
